PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,hour,day,month,DC_POWER_CATEGORY
4135001,13,4171.5,409.7125,402.125,6400920.125,8,14,6,3
4135001,21,8458.25,827.6875,1661.875,7338621.875,10,14,6,5
4135001,19,0.0,0.0,5819.0,7251204.0,22,17,6,6
4135001,5,59.71428571,5.742857143,0.285714286,7321059.286,6,30,5,2
4135001,11,10674.0,1043.314286,2543.428571,6386755.429,10,25,5,0
4135001,9,0.0,0.0,0.0,7162184.0,5,24,5,6
4135001,7,0.0,0.0,7971.0,7252651.0,19,24,5,6
4135001,20,0.0,0.0,6924.0,6371971.0,20,19,5,6
4135001,1,2955.25,290.025,6283.375,6196285.375,16,16,5,4
4135001,9,570.5714286,55.24285714,7526.857143,7259066.857,18,5,6,2
4135001,2,0.0,0.0,5965.0,7121269.0,19,1,6,6
4135001,0,0.0,0.0,7243.0,6305589.0,22,21,5,6
4135001,4,12837.28571,1251.614286,3985.714286,7236676.714,11,25,5,0
4135001,4,7907.857143,774.0714286,4116.0,7406711.0,13,17,6,1
4135001,15,5507.428571,539.9,394.7142857,7167535.714,8,23,5,3
4135001,17,0.0,0.0,0.0,7274743.0,0,16,6,6
4135001,3,4449.714286,436.6571429,305.8571429,7821157.857,7,14,6,3
4135001,1,7692.857143,752.9714286,4530.142857,6391150.143,15,11,6,1
4135001,4,2835.857143,278.1571429,169.4285714,7300528.429,7,3,6,4
4135001,14,10230.14286,1000.142857,4350.142857,7393511.143,13,14,6,0
4135001,10,0.0,0.0,0.0,6363516.0,4,27,5,6
4135001,0,0.0,0.0,7341.0,6397809.0,22,3,6,6
4135001,1,1559.25,152.3625,602.375,6204955.375,9,18,5,4
4135001,11,442.0,42.72857143,16.28571429,6438661.286,6,2,6,2
4135001,17,0.0,0.0,0.0,7165353.0,5,1,6,6
4135001,18,1553.0,151.8,70.85714286,6788997.857,7,16,5,4
4135001,3,0.0,0.0,7526.0,7623063.0,20,17,5,6
4135001,10,5515.142857,540.6285714,5484.714286,6406188.714,14,1,6,3
4135001,4,0.0,0.0,6195.0,7286760.0,19,31,5,6
4135001,1,3149.625,309.4375,5484.25,6316916.25,14,1,6,4
4135001,17,7121.5,696.9375,5230.25,7207603.25,14,6,6,1
4135001,5,0.0,0.0,5909.0,7340314.0,19,1,6,6
4135001,10,0.0,0.0,0.0,6453384.0,2,8,6,6
4135001,5,5960.571429,584.0142857,5992.285714,7218658.286,15,16,5,3
4135001,6,7051.0,690.4714286,7080.0,7139941.0,15,29,5,1
4135001,16,6249.0,611.7714286,1913.714286,7202838.714,10,9,6,1
4135001,0,1262.428571,122.8285714,46.0,6349879.0,6,28,5,2
4135001,19,777.75,75.4375,21.125,7103906.125,6,28,5,2
4135001,13,0.0,0.0,8217.0,6366909.0,21,8,6,6
4135001,18,4861.285714,476.7285714,6017.285714,6788615.286,16,15,5,3
4135001,5,8020.875,785.0,2636.625,7215302.625,11,16,5,5
4135001,9,1808.0,177.1428571,373.0,7118581.0,8,18,5,4
4135001,17,0.0,0.0,0.0,7170942.0,1,2,6,6
4135001,8,3444.714286,338.6285714,6289.0,6534765.0,16,16,5,4
4135001,18,2786.285714,273.2857143,166.7142857,6923035.714,7,3,6,4
4135001,1,0.0,0.0,0.0,6274638.0,20,26,5,6
4135001,7,0.0,0.0,7971.0,7252651.0,22,24,5,6
4135001,3,4498.285714,440.2857143,7653.428571,7786163.429,16,8,6,3
4135001,5,10503.57143,1026.728571,4272.142857,7210680.143,14,15,5,0
4135001,13,8197.75,801.375,3336.75,6411019.75,11,15,6,5
4135001,16,1984.285714,194.5,139.8571429,7121042.857,7,29,5,4
4135001,4,0.0,0.0,8595.0,7381923.0,22,13,6,6
4135001,1,12808.0,1249.142857,3612.0,6293570.0,11,29,5,0
4135001,20,0.0,0.0,0.0,6571833.0,1,16,6,6
4135001,8,4974.625,487.725,479.75,6730381.75,9,12,6,3
4135001,5,4409.125,432.875,313.875,7289838.875,7,26,5,3
4135001,18,8619.142857,843.3428571,1168.285714,6825412.286,9,21,5,5
4135001,11,0.0,0.0,0.0,6376772.0,2,24,5,6
4135001,20,558.5714286,54.07142857,6489.428571,6537894.429,18,10,6,2
4135001,19,4234.714286,416.0,308.4285714,7104193.429,7,28,5,3
4135001,11,7512.285714,735.4142857,6646.142857,6375554.143,15,23,5,1
4135001,21,1803.25,176.75,5848.125,7241825.125,16,31,5,4
4135001,10,9002.375,880.175,1655.125,6380664.125,10,29,5,5
4135001,1,0.0,0.0,6846.0,6421214.0,19,15,6,6
4135001,11,7217.857143,706.5857143,2952.285714,6524552.286,11,15,6,1
4135001,2,0.0,0.0,0.0,7078711.0,3,27,5,6
4135001,3,7046.875,690.1,3823.875,7844788.875,13,17,6,1
4135001,0,0.0,0.0,0.0,6479798.0,1,17,6,6
4135001,11,0.0,0.0,7462.0,6460186.0,20,4,6,6
4135001,11,7762.875,759.425,3982.625,6431663.625,13,31,5,1
4135001,6,0.0,0.0,0.0,7054452.0,2,19,5,6
4135001,12,3144.125,308.7375,291.125,7291544.125,8,30,5,4
4135001,2,0.0,0.0,6550.0,7190469.0,23,10,6,6
4135001,15,0.0,0.0,0.0,7304204.0,2,10,6,6
4135001,8,6882.714286,674.0285714,570.8571429,6643953.857,8,31,5,1
4135001,14,10073.25,984.8125,4006.25,7179483.25,13,16,5,0
4135001,9,4055.625,398.4125,297.0,7289976.0,7,10,6,3
4135001,10,0.0,0.0,0.0,6387352.0,4,30,5,6
4135001,12,11052.375,1080.0625,2167.25,7253428.25,10,25,5,0
4135001,8,8953.375,875.925,7442.625,6586581.625,15,23,5,5
4135001,9,9134.125,892.425,5989.375,7184903.375,14,26,5,5
4135001,4,2918.75,286.6125,5474.75,7292234.75,14,1,6,4
4135001,0,0.0,0.0,0.0,6405380.0,1,5,6,6
4135001,8,0.0,0.0,8558.0,6744343.0,22,13,6,6
4135001,6,1324.714286,128.9142857,5742.571429,7159608.571,17,1,6,2
4135001,10,0.0,0.0,0.0,6355294.0,2,26,5,6
4135001,2,0.0,0.0,0.0,7085451.0,4,28,5,6
4135001,7,0.0,0.0,6291.0,7186257.0,19,15,5,6
4135001,13,7824.428571,765.8857143,3323.571429,6389876.571,13,12,6,1
4135001,19,0.0,0.0,0.0,7163262.0,0,5,6,6
4135001,18,885.25,85.925,5448.625,7028166.625,15,17,6,2
4135001,11,0.0,0.0,5197.0,6504407.0,19,11,6,6
4135001,19,0.0,0.0,0.0,7139828.0,0,2,6,6
4135001,3,0.0,0.0,7749.0,7748622.0,22,3,6,6
4135001,7,0.0,0.0,0.0,7292503.0,21,29,5,6
4135001,3,5243.0,514.1,1855.857143,7653490.857,10,22,5,3
4135001,15,2811.571429,275.9571429,8051.285714,7330332.286,16,13,6,4
4135001,18,9033.0,883.0142857,7686.0,7001594.0,15,13,6,5
4135001,21,8989.857143,879.4,4285.0,7298075.0,12,8,6,5
4135001,19,8980.857143,878.5285714,1016.428571,7113378.429,9,29,5,5
4135001,17,5310.75,520.575,1404.25,7153336.25,10,30,5,3
4135001,10,0.0,0.0,0.0,6512002.0,2,16,6,6
4135001,1,1049.142857,101.9571429,43.42857143,6216473.429,6,20,5,2
4135001,12,0.0,0.0,0.0,7291253.0,4,30,5,6
4135001,12,1804.0,176.5,6635.125,7274631.125,17,27,5,4
4135001,7,0.0,0.0,7827.0,7326756.0,21,3,6,6
4135001,2,469.0,45.34285714,8.571428571,7085459.571,6,28,5,2
4135001,17,6169.285714,604.4571429,6593.285714,7177535.286,15,2,6,1
4135001,14,0.0,0.0,0.0,7258294.0,21,26,5,6
4135001,3,0.0,0.0,0.0,7609076.0,2,16,5,6
4135001,12,0.0,0.0,0.0,7373220.0,1,10,6,6
4135001,19,355.5,34.3375,7832.125,7155106.125,18,3,6,2
4135001,7,13008.42857,1268.457143,5096.714286,7226390.714,13,21,5,0
4135001,4,0.0,0.0,0.0,7324681.0,2,6,6,6
4135001,7,12770.125,1245.3875,1890.0,7301659.0,10,31,5,0
4135001,16,0.0,0.0,0.0,7215600.0,5,11,6,6
4135001,0,10398.75,1015.775,1935.875,6465598.875,10,14,6,0
4135001,7,0.0,0.0,7971.0,7252651.0,22,24,5,6
4135001,3,8381.285714,820.1142857,2335.0,7611411.0,11,16,5,5
4135001,9,0.0,0.0,5319.0,7123527.0,20,18,5,6
4135001,3,7176.142857,702.6857143,3438.285714,7824290.286,12,14,6,1
4135001,5,5757.0,564.1142857,7305.0,7355049.0,16,3,6,3
4135001,19,5882.125,576.4,1338.75,7206803.75,10,11,6,3
4135001,14,8246.0,807.0375,3399.75,7378355.75,13,12,6,5
4135001,7,0.0,0.0,0.0,7326756.0,5,4,6,6
4135001,2,9284.75,908.05,1159.75,7145862.75,9,5,6,5
4135001,2,105.125,10.1375,7314.125,7044615.125,18,22,5,2
4135001,15,0.0,0.0,8389.0,7330670.0,23,13,6,6
4135001,15,0.0,0.0,0.0,7136902.0,0,19,5,6
4135001,5,3386.625,332.3125,7995.0,7385984.0,17,7,6,4
4135001,16,0.0,0.0,0.0,7023182.0,5,16,5,6
4135001,8,902.2857143,87.62857143,6692.428571,6619341.429,17,27,5,2
4135001,12,0.0,0.0,0.0,7291253.0,4,30,5,6
4135001,18,0.0,0.0,0.0,6803000.0,2,18,5,6
4135001,16,6640.714286,650.4571429,3802.857143,7040856.857,14,18,5,1
4135001,10,4977.285714,488.0428571,1099.0,6388451.0,9,30,5,3
4135001,21,0.0,0.0,0.0,7271273.0,3,5,6,6
4135001,3,266.125,25.7125,5839.125,7727817.125,18,31,5,2
4135001,10,7727.714286,755.8857143,1796.285714,6339530.286,10,24,5,1
4135001,2,10572.875,1033.4625,1776.375,7063344.375,9,25,5,0
4135001,1,0.0,0.0,7332.0,6305543.0,23,30,5,6
4135001,0,6813.5,667.3125,3878.5,6477828.5,13,16,6,1
4135001,18,3277.0,321.9625,6052.25,6952821.25,15,6,6,4
4135001,10,0.0,0.0,5988.0,6488722.0,19,12,6,6
4135001,15,0.0,0.0,5637.0,7241969.0,20,1,6,6
4135001,18,373.75,36.1375,6.5,6872491.5,6,27,5,2
4135001,4,11061.14286,1080.314286,5065.0,7297817.0,13,2,6,0
4135001,18,675.7142857,65.45714286,7889.285714,6930758.286,18,3,6,2
4135001,10,0.0,0.0,8397.0,6346131.0,22,24,5,6
4135001,12,683.1666667,66.2,26.16666667,7234619.167,6,23,5,2
4135001,1,1583.0,154.7571429,71.14285714,6190073.143,7,16,5,4
4135001,13,7756.714286,759.3571429,4057.714286,6189228.667,13,15,5,1
4135001,14,2510.375,246.2,133.25,7265118.25,7,28,5,4
4135001,5,1066.142857,103.6285714,7876.571429,7355620.571,17,3,6,2
4135001,19,0.0,0.0,0.0,7014252.0,3,16,5,6
4135001,18,0.0,0.0,7530.0,6803000.0,20,17,5,6
4135001,5,0.0,0.0,8488.0,7394696.0,20,8,6,6
4135001,7,11478.125,1120.25,6392.25,7397451.25,14,13,6,0
4135001,1,735.5,71.3,17.25,6190019.25,6,16,5,2
4135001,19,4898.625,480.275,5814.0,7176815.0,15,6,6,3
4135001,20,7498.625,733.3875,4924.0,6344304.0,14,15,5,1
4135001,13,12361.0,1205.2,3902.428571,6260396.429,12,25,5,0
4135001,3,1113.428571,108.2285714,7707.857143,7748580.857,17,3,6,2
4135001,0,752.7142857,72.98571429,20.85714286,6372148.857,6,31,5,2
4135001,9,2959.125,290.525,7291.625,7169475.625,15,24,5,4
4135001,20,0.0,0.0,7315.0,6565137.0,23,14,6,6
4135001,0,0.0,0.0,4998.0,6283648.0,18,18,5,6
4135001,17,4925.375,483.1125,7366.5,7201901.5,16,5,6,3
4135001,15,77.28571429,7.457142857,0.428571429,7236332.429,6,1,6,2
4135001,0,569.5714286,55.12857143,7006.714286,6390445.714,17,2,6,2
4135001,6,913.125,88.6875,41.125,7233027.125,7,12,6,2
4135001,5,0.0,0.0,8172.0,7321059.0,22,29,5,6
4135001,1,0.0,0.0,0.0,6209806.0,3,19,5,6
4135001,19,0.0,0.0,0.0,7163262.0,5,5,6,6
4135001,11,5672.857143,555.7,6434.0,6335082.0,16,17,5,3
4135001,14,6291.142857,616.3142857,1924.142857,7325615.143,10,5,6,1
4135001,4,3429.625,337.1625,6202.375,7171637.375,16,16,5,4
4135001,7,0.0,0.0,0.0,7229034.0,5,22,5,6
4135001,21,0.0,0.0,7958.0,7188796.0,18,24,5,6
4135001,4,2523.75,247.4875,122.0,7192220.0,7,20,5,4
4135001,3,0.0,0.0,0.0,7733624.0,3,2,6,6
4135001,0,9020.25,882.2875,1631.375,6457310.375,9,13,6,5
4135001,7,5188.5,508.675,599.625,7343088.625,8,6,6,3
4135001,12,11106.0,1084.342857,5563.142857,7288600.143,13,29,5,0
4135001,19,0.0,0.0,0.0,7020740.0,4,17,5,6
4135001,20,0.0,0.0,7507.0,6359657.0,21,17,5,6
4135001,20,1052.5,102.275,45.625,6457346.625,6,31,5,2
4135001,21,0.0,0.0,7451.0,7255217.0,21,2,6,6
4135001,2,0.0,0.0,6331.0,7231373.0,22,16,6,6
4135001,19,0.0,0.0,5803.0,7216867.0,20,12,6,6
4135001,4,5813.0,569.6,951.5,7281516.5,9,31,5,3
4135001,10,0.0,0.0,0.0,6488722.0,3,13,6,6
4135001,11,9088.875,887.9625,3121.625,6430802.625,12,31,5,5
4135001,12,8029.285714,785.8285714,2077.142857,7186487.143,10,16,5,5
4135001,15,65.25,6.3,8388.5,7330669.5,18,13,6,2
4135001,16,3603.571429,354.1571429,8140.857143,7235241.857,16,13,6,3
4135001,19,1738.0,170.2285714,7713.571429,7191344.571,17,8,6,4
4135001,16,11278.125,1100.825,6170.25,7198724.25,14,8,6,0
4135001,3,11858.25,1157.4875,2347.5,7823199.5,10,14,6,0
4135001,5,7460.285714,730.4428571,1525.571429,7410820.571,11,11,6,1
4135001,1,0.0,0.0,0.0,6298211.0,3,30,5,6
4135001,7,0.0,0.0,7263.0,7406702.0,22,14,6,6
4135001,6,0.0,0.0,8038.0,7182665.0,22,4,6,6
4135001,8,7724.0,755.9571429,946.7142857,6671830.714,9,4,6,1
4135001,0,9595.875,938.45,1826.125,6267139.125,10,16,5,5
4135001,21,0.0,0.0,7944.0,7165123.0,23,21,5,6
4135001,4,0.0,0.0,7993.0,7209055.0,20,21,5,6
4135001,13,2882.0,282.95,5243.75,6313475.75,14,1,6,4
4135001,7,0.0,0.0,8155.0,7356967.0,22,7,6,6
4135001,21,0.0,0.0,0.0,7235977.0,1,31,5,6
4135001,12,0.0,0.0,0.0,7267996.0,19,26,5,6
4135001,11,0.0,0.0,0.0,6473124.0,4,7,6,6
4135001,12,0.0,0.0,0.0,7304567.0,0,1,6,6
4135001,18,0.0,0.0,0.0,6864650.0,2,26,5,6
4135001,1,0.0,0.0,0.0,6392324.0,5,12,6,6
4135001,19,0.0,0.0,8796.0,7049261.0,20,20,5,6
4135001,18,0.0,0.0,8605.0,6847830.0,19,23,5,6
4135001,5,0.0,0.0,0.0,7371554.0,21,5,6,6
4135001,15,0.0,0.0,0.0,7223074.0,5,30,5,6
4135001,16,130.0,12.525,0.5,7105889.5,6,27,5,2
4135001,17,1768.571429,173.3428571,475.2857143,7059268.286,9,18,5,4
4135001,18,417.0,40.3,7.142857143,6879202.143,6,28,5,2
4135001,13,7644.833333,747.75,4886.666667,6190084.0,14,15,5,1
4135001,12,6823.428571,668.0714286,6417.714286,7226022.714,14,21,5,1
4135001,17,0.0,0.0,0.0,7095253.0,21,22,5,6
4135001,4,9904.0,968.3857143,1071.714286,7339273.714,9,8,6,5
4135001,8,6777.5,663.8125,1790.125,6766598.125,10,17,6,1
4135001,21,539.1428571,52.17142857,6807.571429,7351087.571,18,15,6,2
4135001,2,4354.285714,427.6142857,340.4285714,6994373.429,8,16,5,3
4135001,20,7761.25,759.775,1018.5,6372989.5,9,20,5,1
4135001,8,9356.142857,914.7428571,1660.714286,6580799.714,9,23,5,5
4135001,18,13049.875,1272.65,1715.0,6904873.0,10,31,5,0
4135001,3,0.0,0.0,0.0,7806664.0,0,12,6,6
4135001,4,5902.714286,578.4285714,650.4285714,7287410.429,8,1,6,3
4135001,12,7735.714286,756.7,1810.857143,7245030.857,10,24,5,1
4135001,15,0.0,0.0,0.0,7167141.0,4,23,5,6
4135001,1,4431.714286,435.0714286,427.7142857,6290385.714,8,29,5,3
4135001,8,6974.0,682.9142857,3693.571429,6762197.571,12,16,6,1
4135001,1,0.0,0.0,0.0,6190002.0,2,16,5,6
4135001,4,7889.625,772.2625,5793.5,7379121.5,13,13,6,1
4135001,9,5302.125,519.875,1135.625,7260210.625,9,6,6,3
4135001,11,0.0,0.0,7693.0,6485986.0,22,8,6,6
4135001,1,11698.625,1141.3,2400.75,6335059.75,10,4,6,0
4135001,19,0.0,0.0,0.0,7033573.0,0,19,5,6
4135001,21,1783.142857,174.6428571,197.7142857,7116348.714,7,15,5,4
4135001,3,0.0,0.0,0.0,7623063.0,3,18,5,6
4135001,13,6229.857143,610.4,5566.571429,6413249.571,15,15,6,1
4135001,0,2924.857143,287.1285714,5046.285714,6450027.286,16,11,6,4
4135001,12,1147.142857,111.5142857,39.42857143,7251300.429,6,25,5,2
4135001,14,90.85714286,8.771428571,7785.285714,7315435.286,18,3,6,2
4135001,11,0.0,0.0,5757.0,6533549.0,21,16,6,6
4135001,20,0.0,0.0,0.0,6577552.0,2,17,6,6
4135001,5,3073.625,301.8625,5385.375,7339790.375,14,1,6,4
4135001,20,8002.571429,783.1857143,5179.0,6489521.0,13,4,6,5
4135001,0,11814.85714,1151.957143,4612.857143,6362422.857,13,29,5,0
4135001,21,0.0,0.0,7480.0,7136015.0,21,17,5,6
4135001,6,5633.75,552.2375,5001.625,7033674.625,15,15,5,3
4135001,0,0.0,0.0,7341.0,6397809.0,23,3,6,6
4135001,18,2347.571429,230.1857143,8077.428571,6895786.429,17,29,5,4
4135001,0,4044.25,396.7875,6371.875,6342579.875,15,26,5,3
4135001,21,0.0,0.0,0.0,7235977.0,4,31,5,6
4135001,10,0.0,0.0,0.0,6505086.0,4,15,6,6
4135001,2,977.5,94.9625,23.25,7115327.25,6,1,6,2
4135001,19,0.0,0.0,0.0,7014252.0,3,16,5,6
4135001,9,3948.571429,386.4142857,4536.428571,7263611.429,13,6,6,3
4135001,16,0.0,0.0,7307.0,7242811.0,23,14,6,6
4135001,1,0.0,0.0,8496.0,6289958.0,18,28,5,6
4135001,16,0.0,0.0,8338.0,7120903.0,20,28,5,6
4135001,18,4638.0,455.0714286,6754.0,6838809.0,15,22,5,3
4135001,18,0.0,0.0,3141.0,7009698.0,23,14,6,6
4135001,5,25.875,2.5,6813.875,7443868.875,18,15,6,2
4135001,8,0.0,0.0,7275.0,6579139.0,20,22,5,6
4135001,3,0.0,0.0,6641.0,7834799.0,23,15,6,6
4135001,12,0.0,0.0,0.0,7364955.0,2,9,6,6
4135001,10,6173.571429,604.8428571,4992.714286,6523390.714,14,17,6,1
4135001,6,92.85714286,8.957142857,1.0,7238781.0,6,13,6,2
4135001,6,9624.25,941.2125,2218.25,7169135.25,11,3,6,5
4135001,2,10612.0,1036.442857,4933.428571,7133547.429,13,3,6,0
4135001,10,1814.857143,177.7857143,285.4285714,6292595.429,7,18,5,4
4135001,14,7095.0,694.65,6755.125,7257274.125,15,26,5,1
4135001,11,5744.375,562.5625,4380.875,6477504.875,15,7,6,3
4135001,11,1328.571429,129.4285714,57.71428571,6445544.714,7,3,6,2
4135001,14,594.125,57.5,7749.5,7217947.5,17,21,5,2
4135001,17,5458.75,535.1125,7935.25,7216790.25,16,7,6,3
4135001,9,0.0,0.0,0.0,7110744.0,3,17,5,6
4135001,18,2814.428571,276.1857143,6188.857143,6982168.857,16,10,6,4
4135001,4,0.0,0.0,8964.0,7201062.0,19,20,5,6
4135001,8,7184.714286,703.3428571,1122.0,6523294.0,9,15,5,1
4135001,13,5399.0,529.1857143,649.7142857,6287819.714,8,29,5,3
4135001,9,0.0,0.0,0.0,7162184.0,0,24,5,6
4135001,9,0.0,0.0,8271.0,7281724.0,23,8,6,6
4135001,17,0.0,0.0,0.0,7151932.0,3,30,5,6
4135001,20,927.8571429,90.08571429,7888.857143,6449882.857,17,29,5,2
4135001,19,9989.75,975.7125,2543.375,7235011.375,10,15,6,5
4135001,10,10370.375,1013.7875,4683.625,6302499.625,13,19,5,0
4135001,1,3693.714286,363.0428571,505.4285714,6298716.429,8,30,5,3
4135001,4,2771.714286,271.8428571,6092.0,7402322.0,16,16,6,4
4135001,5,2046.125,200.5875,146.5,7328475.5,7,31,5,4
4135001,19,2770.571429,271.7285714,7376.142857,7154650.143,16,3,6,4
4135001,0,8707.875,852.0375,2074.125,6392542.125,11,3,6,5
4135001,4,0.0,0.0,6606.0,7361623.0,22,10,6,6
4135001,8,8004.125,783.4625,3617.0,6733519.0,13,12,6,5
4135001,6,116.5714286,11.24285714,8036.857143,7140897.857,18,29,5,2
4135001,0,0.0,0.0,0.0,6479798.0,4,17,6,6
4135001,1,0.0,0.0,0.0,6249207.0,2,24,5,6
4135001,4,9620.875,940.7875,4954.5,7359971.5,13,10,6,5
4135001,8,395.875,38.25,7391.125,6751734.125,18,14,6,2
4135001,11,0.0,0.0,8124.0,6392336.0,19,25,5,6
4135001,8,6803.714286,666.3714286,5215.571429,6763719.571,14,16,6,1
4135001,6,7948.625,777.975,1049.625,7118929.625,9,27,5,1
4135001,6,0.0,0.0,7237.0,7084595.0,22,22,5,6
4135001,0,12451.0,1214.0,4041.285714,6353874.286,12,28,5,0
4135001,20,0.0,0.0,0.0,6365047.0,6,19,5,6
4135001,0,235.375,22.75,5801.125,6377929.125,18,31,5,2
4135001,11,4485.142857,439.9857143,6754.571429,6399090.571,16,26,5,3
4135001,3,0.0,0.0,0.0,7770457.0,4,7,6,6
4135001,6,12054.28571,1176.114286,4561.0,7209243.0,12,8,6,0
4135001,2,0.0,0.0,0.0,7078711.0,19,26,5,6
4135001,17,0.0,0.0,0.0,7058793.0,2,18,5,6
4135001,5,0.0,0.0,6988.0,7239542.0,18,19,5,6
4135001,7,0.0,0.0,8380.0,7399439.0,21,13,6,6
4135001,2,0.0,0.0,6550.0,7190469.0,19,10,6,6
4135001,21,7452.571429,729.6857143,1885.571429,7318901.571,11,11,6,1
4135001,17,0.0,0.0,0.0,7233863.0,2,10,6,6
4135001,8,0.0,0.0,0.0,6751747.0,4,15,6,6
4135001,21,10584.25,1034.5875,1892.5,7190688.5,10,25,5,0
4135001,0,9555.0,934.4714286,3936.714286,6263495.714,14,15,5,5
4135001,8,8312.142857,813.4857143,1002.0,6565047.0,9,21,5,5
4135001,15,5427.857143,532.1,3964.285714,7269313.286,12,5,6,3
4135001,20,847.625,82.2375,8871.5,6380842.5,18,20,5,2
4135001,19,0.0,0.0,0.0,7033573.0,3,19,5,6
4135001,21,0.0,0.0,0.0,7197609.0,4,26,5,6
4135001,14,290.625,28.0875,7344.5,7307644.5,18,2,6,2
4135001,15,0.0,0.0,0.0,7316432.0,3,12,6,6
4135001,14,7345.0,719.1714286,749.5714286,7182399.571,8,17,5,1
4135001,20,0.0,0.0,0.0,6543550.0,5,12,6,6
4135001,8,8317.875,813.9625,1658.375,6746001.375,10,14,6,5
4135001,6,0.0,0.0,5837.0,7153866.0,19,31,5,6
4135001,7,7059.375,690.9125,5131.625,7347620.625,14,6,6,1
4135001,4,0.0,0.0,6365.0,7402595.0,20,16,6,6
4135001,10,2170.0,212.75,5159.25,6399930.25,14,31,5,4
4135001,3,0.0,0.0,0.0,7840965.0,2,17,6,6
4135001,7,4992.875,489.6,528.5,7284932.5,8,29,5,3
4135001,6,5714.571429,560.1714286,555.2857143,7118435.286,8,27,5,3
4135001,7,2692.5,264.25,7841.0,7252521.0,17,24,5,4
4135001,13,0.0,0.0,0.0,6308232.0,3,1,6,6
4135001,11,0.0,0.0,0.0,6340538.0,2,19,5,6
4135001,7,919.1428571,89.24285714,8077.714286,7292481.714,17,29,5,2
4135001,6,0.0,0.0,0.0,7049104.0,4,18,5,6
4135001,19,9591.285714,937.9142857,4505.0,7018757.0,13,16,5,5
4135001,10,0.0,0.0,0.0,6488722.0,4,13,6,6
4135001,0,0.0,0.0,5257.0,6450238.0,19,11,6,6
4135001,5,403.8571429,39.02857143,5.857142857,7355666.857,6,4,6,2
4135001,0,0.0,0.0,806.125,6290097.0,0,20,5,6
4135001,18,10480.0,1024.114286,5134.285714,6844359.286,13,23,5,0
4135001,8,0.0,0.0,0.0,6724210.0,5,11,6,6
4135001,5,8487.714286,830.5714286,1118.714286,7290643.714,9,26,5,5
4135001,10,0.0,0.0,0.0,6387352.0,0,30,5,6
4135001,1,0.0,0.0,0.0,6305543.0,0,31,5,6
4135001,18,314.5,30.4,6268.625,7022712.625,18,16,6,2
4135001,12,7664.0,749.7875,1625.75,7244845.75,10,24,5,1
4135001,18,3333.0,327.6,191.0,6815540.0,7,20,5,4
4135001,5,4392.428571,431.4142857,432.7142857,7328761.714,8,31,5,3
4135001,15,4983.375,488.7875,581.125,7280082.125,8,7,6,3
4135001,10,0.0,0.0,5988.0,6488722.0,19,12,6,6
4135001,18,9766.375,954.3625,3886.25,6919230.25,12,2,6,5
4135001,16,10647.375,1039.5375,5660.375,7198214.375,13,8,6,0
4135001,3,10332.875,1010.1625,5241.875,7720076.875,14,30,5,0
4135001,14,0.0,0.0,0.0,7315436.0,4,4,6,6
4135001,8,232.8571429,22.47142857,1.142857143,6571865.143,6,22,5,2
4135001,2,937.7142857,91.07142857,7314.714286,7128583.714,17,2,6,2
4135001,6,0.0,0.0,7130.0,7148029.0,21,30,5,6
4135001,19,4393.571429,431.2,383.8571429,7097566.857,8,27,5,3
4135001,18,0.0,0.0,0.0,6939021.0,20,4,6,6
4135001,12,0.0,0.0,0.0,7310348.0,1,2,6,6
4135001,21,0.0,0.0,0.0,7247766.0,3,2,6,6
4135001,16,10591.0,1034.6875,3505.875,7069391.875,12,22,5,0
4135001,7,11715.0,1142.628571,3844.142857,7377112.143,12,10,6,0
4135001,14,10232.25,1000.375,6366.75,7224342.75,15,22,5,0
4135001,10,6737.875,659.8625,5885.875,6510971.875,15,15,6,1
4135001,21,4853.75,475.9625,5368.75,7362730.75,15,17,6,3
4135001,10,10408.0,1016.4,1731.0,6423998.0,10,4,6,0
4135001,11,104.0,10.0125,6758.875,6368906.875,18,22,5,2
4135001,1,376.0,36.32857143,8992.285714,6225422.286,18,20,5,2
4135001,14,0.0,0.0,6261.0,7409478.0,19,16,6,6
4135001,6,0.0,0.0,0.0,7034815.0,2,16,5,6
4135001,13,10343.14286,1009.728571,2071.571429,6212558.571,11,19,5,0
4135001,16,0.0,0.0,0.0,7042405.0,3,19,5,6
4135001,2,76.42857143,7.371428571,0.285714286,7102189.286,6,30,5,2
4135001,6,5155.75,505.4,935.5,7228302.5,10,11,6,3
4135001,0,0.0,0.0,0.0,6431614.0,5,9,6,6
4135001,15,9381.857143,916.5428571,4703.142857,7277793.143,13,6,6,5
4135001,19,0.0,0.0,7839.0,7155113.0,18,3,6,6
4135001,1,7407.75,725.2875,3936.0,6431468.0,13,17,6,1
4135001,0,2849.25,279.725,271.875,6365645.875,8,30,5,4
4135001,21,4830.714286,473.5285714,7095.142857,7204704.143,16,26,5,3
4135001,1,8551.142857,835.7571429,4616.285714,6432148.286,13,17,6,5
4135001,1,1684.857143,164.9285714,5371.428571,6209724.429,17,18,5,4
4135001,18,75.71428571,7.3,5882.714286,7028600.714,18,17,6,2
4135001,3,7150.5,700.125,782.0,7764922.0,8,6,6,1
4135001,1,469.5,45.4,6518.875,6355075.875,17,6,6,2
4135001,20,0.0,0.0,0.0,6523269.0,1,9,6,6
4135001,5,0.0,0.0,7917.0,7355661.0,23,3,6,6
